ID_P,Squadra_C,Squadra_T,Giocatore_C_1,Giocatore_C_2,Giocatore_C_3,Giocatore_C_4,Giocatore_C_5,Giocatore_C_6,Giocatore_C_7,Giocatore_C_8,Giocatore_C_9,Giocatore_C_10,Giocatore_C_11,Giocatore_T_1,Giocatore_T_2,Giocatore_T_3,Giocatore_T_4,Giocatore_T_5,Giocatore_T_6,Giocatore_T_7,Giocatore_T_8,Giocatore_T_9,Giocatore_T_10,Giocatore_T_11,Giocatore_C_X1,Giocatore_C_X2,Giocatore_C_X3,Giocatore_C_X4,Giocatore_C_X5,Giocatore_C_X6,Giocatore_C_X7,Giocatore_C_X8,Giocatore_C_X9,Giocatore_C_X10,Giocatore_C_X11,Giocatore_T_X1,Giocatore_T_X2,Giocatore_T_X3,Giocatore_T_X4,Giocatore_T_X5,Giocatore_T_X6,Giocatore_T_X7,Giocatore_T_X8,Giocatore_T_X9,Giocatore_T_X10,Giocatore_T_X11,Giocatore_C_Y1,Giocatore_C_Y2,Giocatore_C_Y3,Giocatore_C_Y4,Giocatore_C_Y5,Giocatore_C_Y6,Giocatore_C_Y7,Giocatore_C_Y8,Giocatore_C_Y9,Giocatore_C_Y10,Giocatore_C_Y11,Giocatore_T_Y1,Giocatore_T_Y2,Giocatore_T_Y3,Giocatore_T_Y4,Giocatore_T_Y5,Giocatore_T_Y6,Giocatore_T_Y7,Giocatore_T_Y8,Giocatore_T_Y9,Giocatore_T_Y10,Giocatore_T_Y11
1983348,8640,10218,190778,204259,173432,195363,209818,193158,212755,171897,192362,204366,229636,136222,215528,184657,203875,217585,156653,185171,193669,228666,223730,204840,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983349,8611,8464,228279,226436,200818,218047,177543,199169,208670,203796,218363,218033,177106,203158,204847,187620,205202,211195,219979,194669,200374,202458,193169,201938,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983350,10228,10235,183567,204332,226853,183564,215650,229158,172141,201965,202200,\N,209782,169181,226662,213000,186456,203485,213613,189715,162329,15723,184614,172049,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983351,10217,8526,184040,200231,189899,163907,188621,210205,164626,212485,148854,207739,164986,228860,200083,\N,200375,\N,198144,229212,229215,218054,229211,218062,5,3,5,7,2,4,6,8,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
1983352,6413,8277,208782,209371,199000,208018,209378,221521,203399,223790,208781,220763,208153,189084,224841,192904,189938,193561,222994,211504,205401,229167,225539,200644,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
1983353,6413,9908,47020,209371,199000,208018,209378,209399,178319,223790,208781,220763,208153,189936,219814,198147,209839,223070,228644,227633,204102,183519,210386,205693,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,7,7,9,11,11
1983354,8525,10228,199568,162343,188424,169158,204386,184242,134968,188416,212210,189713,203903,183567,204332,204627,172141,205926,222475,226853,201965,202200,\N,209782,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983355,8526,9791,228860,200083,228870,200375,\N,198144,229212,208462,170635,229211,218062,109493,215592,200425,136839,139871,202050,209701,220118,212538,223689,223697,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
1983356,8611,8640,228279,226436,200818,218047,229969,199169,208670,203796,209962,218033,229968,190778,204259,195363,173432,209818,193158,200223,171897,192362,189805,204366,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983357,9803,10218,204367,215618,205190,178140,183933,169479,\N,229104,163244,213321,198726,136222,215528,184657,203875,217585,156653,193669,185171,228666,223730,204840,5,2,4,6,8,5,4,6,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10
1983358,7788,10217,199172,209401,223687,200122,187514,218744,184637,204370,188185,215609,49486,184040,210205,189899,163907,188621,204392,164626,212485,148854,207739,164986,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983359,8277,8593,189084,224841,192904,189938,193561,222994,211504,205401,229167,225539,200644,199987,216266,208004,221269,208459,193198,212269,203483,216380,203965,205966,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,7,3,5,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983360,8464,8674,203158,204847,187620,205202,211195,219979,194669,200374,202458,193169,201938,192358,202540,203845,220093,208102,200105,210423,207559,168584,225114,190497,5,2,4,6,8,3,5,7,3,5,7,5,5,9,1,3,7,5,7,3,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,3,7,7,7,10,10
1983361,10235,10229,169181,226662,213000,186456,203485,189715,213613,162329,15723,184614,172049,138351,189300,202201,193157,210384,224242,200424,210010,190549,224243,226537,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
1983362,9791,8525,109493,215592,200425,136839,223697,202050,209701,220118,212538,223689,145909,199568,162343,188424,169158,204386,184242,189713,188416,212210,184433,203903,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983363,8674,6413,192358,200105,202540,208102,203845,168584,202459,207559,201450,204136,210423,47020,209371,199000,208018,209378,178319,203399,225669,209399,220763,184635,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
1983364,8593,9803,199987,216266,208004,221269,193198,203483,202746,216380,216433,205175,203965,204367,215618,205190,215297,183933,169479,\N,229104,163244,213321,198726,5,3,5,7,2,4,6,8,3,5,7,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11
1983365,10218,8277,136222,215528,184657,203875,217585,193669,156653,185171,228666,223730,204840,189084,224841,192904,189938,193561,222994,211504,205401,229167,225539,200644,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983366,8526,8640,228860,200083,228870,200375,204878,198144,208462,229212,170635,201405,218062,190778,204259,195363,173432,209818,193158,212755,171897,192362,189805,204366,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
1983367,10217,10235,184040,210205,189899,163907,188621,204392,212485,177571,148854,207739,164986,169181,222558,213000,186456,203485,162329,189715,213613,15723,184614,172049,5,2,4,6,8,3,7,5,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983368,10228,7788,183567,204332,204627,172141,215650,202200,222475,226853,205926,200235,209782,199172,209401,223566,223687,200122,231150,184637,215701,188185,204370,209662,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
1983369,9908,8611,189936,219814,198147,209839,188807,228644,204102,227633,183519,205693,228568,228279,226436,200818,218047,229969,199169,208670,203796,177106,229968,218033,5,2,4,6,8,5,4,6,5,4,6,5,2,4,6,8,3,5,7,3,7,5,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10
1983370,10229,8464,138351,202201,193157,189300,210384,200424,210010,224243,190549,226537,138334,203158,204847,187620,205202,211195,219979,194669,200374,202458,193169,201938,5,4,6,2,8,5,4,6,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10
1983371,9803,10217,204367,215618,205190,215297,183933,169479,208878,229104,163244,213321,204394,184040,210205,189899,163907,188621,204392,177571,212485,148854,207739,210213,5,2,4,6,8,5,4,6,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10
1983372,8611,10228,228279,226436,224221,200818,229969,199169,208670,203796,229968,218033,177106,183567,204332,204627,172141,215650,202200,226853,222475,205926,200235,209782,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
1983373,8464,8526,203158,204847,187620,205202,211195,219979,194669,200374,202458,193169,201938,228860,200083,228870,200375,204878,198144,208462,229212,170635,201405,218062,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
1983374,8525,10218,199568,162343,188424,169158,204386,184242,189713,188416,212210,184433,203903,136222,215528,203875,184657,217585,156653,185171,193669,228666,223730,204840,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11
1983375,6413,9791,47020,209371,199000,208018,209378,178319,203399,209503,208781,220763,208153,109493,215592,200425,136839,139871,202050,209701,220118,212538,223689,223697,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
1983376,8640,9908,190778,204259,195363,173432,209818,193158,200223,171897,192362,189805,204366,189936,219814,198147,209839,188807,228644,227633,204102,183519,205693,228568,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11
1983377,7788,8674,199172,209401,200122,223566,187514,215701,204370,184637,188185,215609,218744,192358,220093,202540,208102,202153,207559,200105,199386,202459,210423,204136,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
1983378,10235,8593,169181,222558,213000,203888,203485,162329,189715,203535,15723,184614,172049,199987,216266,208004,221269,208459,212269,216380,193198,172143,203483,205966,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983379,8277,10229,189084,224841,192904,189938,193561,222994,211504,205401,229167,225539,200644,138351,189300,202201,224242,210384,210010,198129,190549,215871,226537,138334,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983380,10229,10228,138351,189300,224242,202201,230037,198129,210010,215871,190549,226537,138334,183567,204332,204627,183564,215650,226853,205926,202200,222475,209782,200235,5,2,4,6,8,5,4,6,5,4,6,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,6,7,7,9,11,11
1983381,9803,6413,204367,215618,205190,178140,183933,169479,208878,229104,163244,198726,204394,47020,183736,208018,203399,209378,178319,221521,209503,208781,220763,208153,5,2,4,6,8,5,4,6,5,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,6,6,8,8,8,11
1983382,8593,7788,199987,216266,208004,221269,208459,203483,193198,202746,205966,205175,203965,199172,209401,223566,205672,200122,204370,215701,231150,188185,215609,218744,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983383,8525,8640,199568,162343,188424,169158,209764,184242,162335,188416,212210,189713,203903,190778,204259,195363,198868,209818,171897,212755,193158,229636,189805,204366,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983384,8526,8674,228860,200083,228870,200375,204878,198144,229215,229212,170635,201405,218062,192358,220093,202540,208102,203845,207559,200105,201450,202459,210423,204136,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11
1983385,9791,10218,109493,186503,200425,136839,139871,209701,223697,220118,212538,223689,205557,136222,184027,184657,203875,217585,156653,193669,185171,228666,223730,204840,5,2,4,6,8,5,7,3,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983386,10235,8611,169181,222558,203888,213000,203485,213613,189715,162329,15723,184614,172049,228279,229969,224221,220673,218047,199169,203796,228241,177106,208670,229968,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983387,8464,9908,203158,204847,187620,205202,211195,219979,194669,200374,202458,193169,201938,189936,219814,198147,209839,188807,228644,228568,204102,227633,205693,183519,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11
1983388,10217,8277,184040,210205,189899,163907,188621,204392,177571,212485,148854,207739,213694,189084,224841,192904,189938,193561,211504,205401,217526,229167,225539,200644,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,7,5,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983389,7788,8526,199172,231483,223566,200122,200499,215701,184637,204370,209662,215609,49486,228860,200083,228870,200375,204878,229215,208462,229212,170635,216823,218062,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
1983390,10228,9803,183567,204627,172141,216271,204449,229158,222475,205926,202200,200235,209782,204367,215618,184634,178140,183933,163244,205190,229104,213488,208878,204394,5,3,5,7,2,4,6,8,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983391,10218,10235,136222,215528,184657,203875,217585,193669,156653,185171,204840,228666,223730,169181,222558,213000,203888,203485,213613,189715,162329,15723,184614,172049,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983392,8611,8525,228279,229969,200818,224221,218047,199169,220673,208670,229968,218033,177106,199568,162343,188424,169158,209764,184242,189713,188416,212210,162335,203903,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983393,8277,8464,189084,224841,189938,137510,193561,217526,222994,205401,204738,225539,200644,203158,204847,187620,205202,211195,219979,194669,200374,202458,193169,201938,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983394,6413,8593,47020,209371,183736,199000,209378,178319,208018,209503,208781,220763,208153,199987,216266,208004,221269,208459,221363,203483,193198,203965,205175,205966,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
1983395,8674,10217,192358,220093,202540,200105,203845,168584,207559,201450,202459,210423,204136,184040,210205,189899,163907,188621,204392,177571,212485,148854,207739,164986,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
1983396,9908,9791,189936,219814,198147,209839,188807,227633,228644,204102,183519,205693,228568,109493,215592,200425,136839,139871,220118,209701,202050,208045,223689,223697,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
1983397,8640,10229,190778,204259,195363,173432,209818,193158,212755,171897,229636,189805,204366,138351,189300,202201,224242,230037,198129,224243,210010,190549,138334,226537,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11
1983398,10229,10217,138351,189300,200424,193157,230037,210010,190549,215871,193346,226537,138334,184040,210205,189899,204476,188621,204392,177571,212485,164986,207739,200231,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983399,10218,8611,136222,215528,184657,203875,217585,193669,156653,185171,228666,204840,223730,200698,229969,200818,224221,218047,199169,220673,208670,218363,218033,229968,5,2,4,6,8,3,5,7,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,10,10,10
1983400,8526,9908,228860,200083,228870,200375,204878,229215,207832,229212,170635,216823,218062,189936,198147,172850,209839,219814,228644,204102,228568,227633,205693,183519,5,2,4,6,8,2,4,6,8,4,6,5,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,9,11,11
1983401,8277,8640,189084,224841,189938,137510,193561,217526,205401,222994,204738,225539,200644,190778,204259,195363,173432,209818,193158,212755,171897,229636,189805,204366,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983402,8593,10228,199987,216266,208004,193440,208459,221363,193198,203483,203965,205175,205966,183567,204449,204627,172141,216271,222475,226853,205926,202200,200235,209782,5,2,4,6,8,3,7,5,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983403,8525,7788,199568,162343,188424,169158,209764,215527,189713,188416,212210,162335,203903,205572,209401,215701,187514,200499,231150,184637,204370,188185,49486,218744,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983404,10235,9791,169181,222558,213000,203888,203485,162329,213613,189715,15723,184614,172049,109493,215592,200425,136839,139871,202050,209701,220118,208045,223689,223697,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983405,8464,6413,172870,204847,187620,205202,211195,219979,202458,200374,201938,193169,204510,47020,183736,208018,199000,209371,225669,178319,203399,209503,208153,184635,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
1983406,9803,8674,204367,215618,205190,178140,183933,229104,177893,208878,163244,204394,198726,192358,220093,202540,200105,203845,168584,202459,207559,201450,204136,210423,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
1983407,10228,10218,183567,204449,172141,204627,216271,222475,226853,205926,202200,\N,209782,136222,215528,203875,184657,217585,193669,156653,185171,228666,204840,223730,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
1983408,8611,8526,200698,218047,200818,224221,229969,199169,208670,220673,218363,218033,199639,228860,200083,228870,200375,204878,229215,208462,229212,170635,201405,218062,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
1983409,7788,8464,199172,200122,223566,187514,200499,231150,215701,218744,209662,49486,200422,172870,204847,187620,205202,211195,219979,202458,200374,204510,193169,201938,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983410,8640,9803,190778,204259,195363,173432,209818,193158,212755,171897,229636,189805,204366,204367,215618,205190,178140,183933,177893,169479,229104,163244,213321,204394,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
1983411,10217,8525,184040,210205,189899,204476,188621,204392,177571,212485,148854,210213,164986,199568,162343,188424,169158,209764,188416,189713,184242,212210,162335,203903,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983412,9908,8593,189936,219814,209839,172850,178187,228644,227633,204102,198070,183519,205693,199987,216266,208004,221269,212269,193198,203483,202746,216433,205175,205966,5,2,4,6,8,5,4,6,5,4,6,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,7,7,7,7,10,10,10
1983413,6413,10229,47020,183736,199000,208018,209371,225669,178319,203399,209503,208153,184635,138351,189300,202201,193157,229155,200424,210010,198129,215871,226537,138334,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
1983414,8674,10235,192358,220093,202540,208102,202153,200105,207559,168584,210423,204136,199386,169181,222558,213000,186456,203485,162329,198006,203535,15723,184614,172049,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983415,9791,8277,109493,215592,200425,193517,139871,202050,209701,220118,208045,223689,223697,189084,224841,189938,137510,193561,222994,205401,217526,229167,225539,200644,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983416,8277,8611,189084,224841,189938,137510,193561,217526,205401,222994,229167,225539,213490,228279,218047,224221,200818,177543,220673,199169,203796,208670,218363,199639,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983417,8525,9803,199568,162343,215527,188424,209764,188416,189713,184242,203763,162335,203903,204367,151891,205190,178140,183933,169479,177893,229104,163244,213321,204394,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11
1983418,9791,8674,109493,215592,221646,193517,139871,202050,209701,220118,208045,223115,205557,192358,220093,202540,208102,202153,226677,207559,201450,210423,199386,204136,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
1983419,8640,6413,190778,204259,198868,173432,209818,193158,171897,212755,229636,189805,204366,47020,183736,199000,203399,209371,225669,178319,230012,209503,184635,208153,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11
1983420,10229,9908,138351,189300,168585,202201,230037,210010,224242,200424,224243,226537,138334,189936,172850,198147,209839,178187,227633,228644,228568,204102,183519,205693,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,6,8,10,10
1983421,10218,7788,136222,215528,203875,217585,184657,208602,193669,185171,228666,223730,204840,199172,200122,223566,187514,200499,231150,215701,218744,209662,49486,200422,5,2,6,8,4,5,4,6,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10
1983422,10228,10217,183567,204449,204627,216271,215650,222475,226853,205926,202200,200235,209782,184040,163907,204476,189899,188621,177571,164626,212485,204392,148854,164986,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11
1983423,8464,10235,172870,204847,187620,205202,211195,200158,219979,200374,202458,193169,201938,169181,222558,213000,186456,199566,162329,189715,203535,15723,184614,172049,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983424,8593,8526,199987,216266,208004,221269,208459,212269,203483,193198,216433,205175,203965,228860,228870,208462,200375,204878,207832,229215,170635,209859,218054,216823,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,7,7,9,11,11
1983425,8611,9791,200698,226436,200818,220673,177543,199169,203796,208670,177106,218033,199639,109493,215592,200425,136839,139871,202050,209701,220118,205557,223689,223697,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983426,7788,8277,199172,200122,198135,187514,200499,215701,231150,218744,209662,49486,204370,189084,224841,189938,137510,231885,222994,205401,217526,229167,225539,213490,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1983427,6413,10228,208782,183736,208018,203399,209371,225669,178319,221521,209503,208153,184635,183567,204332,172141,204627,215650,222475,229158,205926,221919,200235,209782,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
